Unique_ID,sample_name,coral_tag,host_phylum,host_class,host_order,host_family,host_genus,host_species,Site,windward_leeward,Disturbance,Disturbance_cat,Species,expedition,tube_number,fastq_file_name,fastq_fwd_file_name,fastq_rev_file_name,Sequencing_run,Sequence_count,
40_2016b,839_2016b,834_947_1437,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,40,c-250_S250_L001_R1_001.fastq,c-250_S250_L001_R1_001.fastq,c-250_S250_L001_R2_001.fastq.gz,run3,6458,
41_2016b,807_2016b,839,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,41,c-251_S251_L001_R1_001.fastq,c-251_S251_L001_R1_001.fastq,c-251_S251_L001_R2_001.fastq.gz,run3,2919,
59_2016b,1046_2016b,1046b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,59,c-259_S259_L001_R1_001.fastq,c-259_S259_L001_R1_001.fastq,c-259_S259_L001_R2_001.fastq.gz,run3,8980,
60_2016b,1048_2016b,1048,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,60,c-260_S260_L001_R1_001.fastq,c-260_S260_L001_R1_001.fastq,c-260_S260_L001_R2_001.fastq.gz,run3,2866,
61_2016b,1047_2016b,1047,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,61,c-261_S261_L001_R1_001.fastq,c-261_S261_L001_R1_001.fastq,c-261_S261_L001_R2_001.fastq.gz,run3,17041,
62_2016b,1045_2016b,1045,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,62,c-262_S262_L001_R1_001.fastq,c-262_S262_L001_R1_001.fastq,c-262_S262_L001_R2_001.fastq.gz,run3,983,
63_2016b,1044_2016b,1044,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,63,c-263_S263_L001_R1_001.fastq,c-263_S263_L001_R1_001.fastq,c-263_S263_L001_R2_001.fastq.gz,run3,6798,
64_2016b,1043_2016b,1043,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,64,c-264_S264_L001_R1_001.fastq,c-264_S264_L001_R1_001.fastq,c-264_S264_L001_R2_001.fastq.gz,run3,2937,
65_2016b,1042_2016b,1042,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,65,c-265_S265_L001_R1_001.fastq,c-265_S265_L001_R1_001.fastq,c-265_S265_L001_R2_001.fastq.gz,run3,6966,
66_2016b,1041_2016b,1041,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,66,c-266_S266_L001_R1_001.fastq,c-266_S266_L001_R1_001.fastq,c-266_S266_L001_R2_001.fastq.gz,run3,7982,
67_2016b,794_946_2016b,794_946,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,67,c-267_S267_L001_R1_001.fastq,c-267_S267_L001_R1_001.fastq,c-267_S267_L001_R2_001.fastq.gz,run3,3533,
70_2016b,821_2016b,821,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,70,c-270_S270_L001_R1_001.fastq,c-270_S270_L001_R1_001.fastq,c-270_S270_L001_R2_001.fastq.gz,run3,1767,
71_2016b,1066_2016b,1066,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,5,leeward,0,Very Low,Porites lobata,2016b,71,c-271_S271_L001_R1_001.fastq,c-271_S271_L001_R1_001.fastq,c-271_S271_L001_R2_001.fastq.gz,run3,13464,
10_2018,10_2018,917,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2018,10,10-2018_S8_L001_R1_001.fastq,10-2018_S8_L001_R1_001.fastq,10-2018_S8_L001_R2_001.fastq.gz,Starko_Shedd,12756,
102_2017,1086_2017,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,102,102_S102_L001_run4_R1_001.fastq,102_S102_L001_run4_R1_001.fastq,102_S102_L001_run4_R2_001.fastq.gz,run4,7191,
105_2017,905_2017,905_1308,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,105,105_S105_L001_run4_R1_001.fastq,105_S105_L001_run4_R1_001.fastq,105_S105_L001_run4_R2_001.fastq.gz,run4,1547,
108_2017,1117_2017,1117,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,108,108_S108_L001_run4_R1_001.fastq,108_S108_L001_run4_R1_001.fastq,108_S108_L001_run4_R2_001.fastq.gz,run4,0,
111_2017,908_2017,908,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,111,111_S111_L001_run4_R1_001.fastq,111_S111_L001_run4_R1_001.fastq,111_S111_L001_run4_R2_001.fastq.gz,run4,2215,
112_2017,915_2017,915,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,112,112_S112_L001_run4_R1_001.fastq,112_S112_L001_run4_R1_001.fastq,112_S112_L001_run4_R2_001.fastq.gz,run4,354,
113_2017,880_2017,880,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,113,113_S113_L001_run4_R1_001.fastq,113_S113_L001_run4_R1_001.fastq,113_S113_L001_run4_R2_001.fastq.gz,run4,3633,
117_2017,1118_2017,1118,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,117,117_S117_L001_run4_R1_001.fastq,117_S117_L001_run4_R1_001.fastq,117_S117_L001_run4_R2_001.fastq.gz,run4,2545,
12_2018,12_2018,915,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2018,12,12-2018_S10_L001_R1_001.fastq,12-2018_S10_L001_R1_001.fastq,12-2018_S10_L001_R2_001.fastq.gz,Starko_Shedd,14572,
120_2017,917b_2017,917b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,120,120_S120_L001_run4_R1_001.fastq,120_S120_L001_run4_R1_001.fastq,120_S120_L001_run4_R2_001.fastq.gz,run4,305,
124_2017,1123_2017,1123,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,124,124_S124_L001_run4_R1_001.fastq,124_S124_L001_run4_R1_001.fastq,124_S124_L001_run4_R2_001.fastq.gz,run4,2604,
127_2017,913_2017,913,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,127,127_S127_L001_run4_R1_001.fastq,127_S127_L001_run4_R1_001.fastq,127_S127_L001_run4_R2_001.fastq.gz,run4,2466,
128_2017,1126_2017,1126,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,128,128_S128_L001_run4_R1_001.fastq,128_S128_L001_run4_R1_001.fastq,128_S128_L001_run4_R2_001.fastq.gz,run4,3312,
13_2019,13_2019,905_1308,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2019,13,13-2019_S181_L001_R1_001.fastq,13-2019_S181_L001_R1_001.fastq,13-2019_S181_L001_R2_001.fastq.gz,Starko_Shedd,14275,
130_2017,1128_2017,1128_1288,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2017,130,130_S130_L001_run4_R1_001.fastq,130_S130_L001_run4_R1_001.fastq,130_S130_L001_run4_R2_001.fastq.gz,run4,679,
63_2014,63_2014,63,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,63,133_S133_L001_R1_001.fastq,133_S133_L001_R1_001.fastq,133_S133_L001_R2_001.fastq.gz,run2,28012,
134_2018,134_2018,905_1308,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2018,134,134-2018_S97_L001_R1_001.fastq,134-2018_S97_L001_R1_001.fastq,134-2018_S97_L001_R2_001.fastq.gz,Starko_Shedd,10925,
140_2018,140_2018,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2018,140,140-2018_S101_L001_R1_001.fastq,140-2018_S101_L001_R1_001.fastq,140-2018_S101_L001_R2_001.fastq.gz,Starko_Shedd,7911,
117_2015a - Post,1086_2015a,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015a - Post,117,217_S216_L001_R1_001.fastq,217_S216_L001_R1_001.fastq,217_S216_L001_R2_001.fastq.gz,run2,14280,
298_2019,298_2019,917,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2019,298,298-2019_S361_L001_R1_001.fastq,298-2019_S361_L001_R1_001.fastq,298-2019_S361_L001_R2_001.fastq.gz,Starko_Shedd,27456,
3_2019,3_2019,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2019,3,3-2019_S171_L001_R1_001.fastq,3-2019_S171_L001_R1_001.fastq,3-2019_S171_L001_R2_001.fastq.gz,Starko_Shedd,25824,
301_2019,301_2019,915,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2019,301,301-2019_S363_L001_R1_001.fastq,301-2019_S363_L001_R1_001.fastq,301-2019_S363_L001_R2_001.fastq.gz,Starko_Shedd,21653,
303_2019,303_2019,1123,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2019,303,303-2019_S365_L001_R1_001.fastq,303-2019_S365_L001_R1_001.fastq,303-2019_S365_L001_R2_001.fastq.gz,Starko_Shedd,24619,
168_2015b,1086_2015b,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015b,168,323_S322_L001_R1_001.fastq,323_S322_L001_R1_001.fastq,323_S322_L001_R2_001.fastq.gz,run2,12814,
241_2014,241_2015b,241,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,241,329_S328_L001_R1_001.fastq,329_S328_L001_R1_001.fastq,329_S328_L001_R2_001.fastq.gz,run2,14507,
182_2015b,717_2015b,717,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015b,182,332_S331_L001_R1_001.fastq,332_S331_L001_R1_001.fastq,332_S331_L001_R2_001.fastq.gz,run2,12901,
367_2015c,717_2015c,717,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015c,367,367-15C_S157_L001_R1_001.fastq,367-15C_S157_L001_R1_001.fastq,367-15C_S157_L001_R2_001.fastq.gz,Bleaching3_run,16583,
374_2015c_1,1086_2015c_1,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015c,374,374-15C_S189_L001_R1_001.fastq,374-15C_S189_L001_R1_001.fastq,374-15C_S189_L001_R2_001.fastq.gz,Bleaching3_run,20676,
389_2015c,883_2015c,883,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015c,389,389-15C_S158_L001_R1_001.fastq,389-15C_S158_L001_R1_001.fastq,389-15C_S158_L001_R2_001.fastq.gz,Bleaching3_run,19434,
390_2015c,884_2015c,70_884,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015c,390,390-15C_S166_L001_R1_001.fastq,390-15C_S166_L001_R1_001.fastq,390-15C_S166_L001_R2_001.fastq.gz,Bleaching3_run,21566,
394_2015c,888_2015c,888,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015c,394,394-15C_S182_L001_R1_001.fastq,394-15C_S182_L001_R1_001.fastq,394-15C_S182_L001_R2_001.fastq.gz,Bleaching3_run,6267,
5_2018,5_2018,880,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2018,5,5-2018_S4_L001_R1_001.fastq,5-2018_S4_L001_R1_001.fastq,5-2018_S4_L001_R2_001.fastq.gz,Starko_Shedd,15967,
6_2018,6_2018,908,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2018,6,6-2018_S5_L001_R1_001.fastq,6-2018_S5_L001_R1_001.fastq,6-2018_S5_L001_R2_001.fastq.gz,Starko_Shedd,15361,
6_2019,6_2019,880,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2019,6,6-2019_S174_L001_R1_001.fastq,6-2019_S174_L001_R1_001.fastq,6-2019_S174_L001_R2_001.fastq.gz,Starko_Shedd,13210,
374_2015c,1086_2015c,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015c,374,c-093_S93_L001_R1_001.fastq,c-093_S93_L001_R1_001.fastq,c-093_S93_L001_R2_001.fastq.gz,run3,15102,
386_2015c,880_2015c,880,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015c,386,c-094_S94_L001_R1_001.fastq,c-094_S94_L001_R1_001.fastq,c-094_S94_L001_R2_001.fastq.gz,run3,16351,
392_2015c,886_2015c,886,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015c,392,c-095_S95_L001_R1_001.fastq,c-095_S95_L001_R1_001.fastq,c-095_S95_L001_R2_001.fastq.gz,run3,73742,
2_2016a,886_2016a,886,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016a,2,c-112_S112_L001_R1_001.fastq,c-112_S112_L001_R1_001.fastq,c-112_S112_L001_R2_001.fastq.gz,run3,4684,
3_2016a,880_2016a,880,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016a,3,c-113_S113_L001_R1_001.fastq,c-113_S113_L001_R1_001.fastq,c-113_S113_L001_R2_001.fastq.gz,run3,13021,
23_2016a,905_2016a,905_1308,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016a,23,c-121_S121_L001_R1_001.fastq,c-121_S121_L001_R1_001.fastq,c-121_S121_L001_R2_001.fastq.gz,run3,4349,
26_2016a,908_2016a,908,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016a,26,c-123_S123_L001_R1_001.fastq,c-123_S123_L001_R1_001.fastq,c-123_S123_L001_R2_001.fastq.gz,run3,3913,
30_2016a,1086_2016a,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016a,30,c-125_S125_L001_R1_001.fastq,c-125_S125_L001_R1_001.fastq,c-125_S125_L001_R2_001.fastq.gz,run3,5451,
32_2016a,913_2016a,913,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016a,32,c-126_S126_L001_R1_001.fastq,c-126_S126_L001_R1_001.fastq,c-126_S126_L001_R2_001.fastq.gz,run3,4569,
34_2016a,915_2016a,915,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016a,34,c-127_S127_L001_R1_001.fastq,c-127_S127_L001_R1_001.fastq,c-127_S127_L001_R2_001.fastq.gz,run3,2294,
157_2016b,915_2016b,915,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016b,157,c-352_S352_L001_R1_001.fastq,c-352_S352_L001_R1_001.fastq,c-352_S352_L001_R2_001.fastq.gz,run3,1916,
159_2016b,1086_2016b,1086,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016b,159,c-354_S354_L001_R1_001.fastq,c-354_S354_L001_R1_001.fastq,c-354_S354_L001_R2_001.fastq.gz,run3,15196,
161_2016b,988_2016b,886,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016b,161,c-356_S356_L001_R1_001.fastq,c-356_S356_L001_R1_001.fastq,c-356_S356_L001_R2_001.fastq.gz,run3,5974,
162_2016b,913_2016b,913b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016b,162,c-357_S357_L001_R1_001.fastq,c-357_S357_L001_R1_001.fastq,c-357_S357_L001_R2_001.fastq.gz,run3,17484,
167_2016b,908_2016b,908,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016b,167,c-362_S362_L001_R1_001.fastq,c-362_S362_L001_R1_001.fastq,c-362_S362_L001_R2_001.fastq.gz,run3,20009,
168_2016b,880_2016b,880,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016b,168,c-363_S363_L001_R1_001.fastq,c-363_S363_L001_R1_001.fastq,c-363_S363_L001_R2_001.fastq.gz,run3,19395,
170_2016b,905_2016b,905_1308,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2016b,170,c-365_S365_L001_R1_001.fastq,c-365_S365_L001_R1_001.fastq,c-365_S365_L001_R2_001.fastq.gz,run3,14491,
48_2014,48_2014,48,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,48,KI14FSYM048_S3_L001_R1_001.fastq,KI14FSYM048_S3_L001_R1_001.fastq,KI14FSYM048_S3_L001_R2_001.fastq.gz,run5,0,
57_2014,57_2014,57,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,57,KI14FSYM057_S47_L001_R1_001.fastq,KI14FSYM057_S47_L001_R1_001.fastq,KI14FSYM057_S47_L001_R2_001.fastq.gz,run5,16281,
70_2014,70_2014,70_884,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,70,KI14FSYM070_S20_L001_R1_001.fastq,KI14FSYM070_S20_L001_R1_001.fastq,KI14FSYM070_S20_L001_R2_001.fastq.gz,run5,19831,
75_2014,75_2014,75,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,75,KI14FSYM075_S48_L001_R1_001.fastq,KI14FSYM075_S48_L001_R1_001.fastq,KI14FSYM075_S48_L001_R2_001.fastq.gz,run5,25456,
77_2014,77_2014,77,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,77,KI14FSYM077_S56_L001_R1_001.fastq,KI14FSYM077_S56_L001_R1_001.fastq,KI14FSYM077_S56_L001_R2_001.fastq.gz,run5,17887,
79_2014,79_2014,79,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,79,KI14FSYM079_S71_L001_R1_001.fastq,KI14FSYM079_S71_L001_R1_001.fastq,KI14FSYM079_S71_L001_R2_001.fastq.gz,run5,10079,
80_2014,80_2014,80,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,80,KI14FSYM080_S79_L001_R1_001.fastq,KI14FSYM080_S79_L001_R1_001.fastq,KI14FSYM080_S79_L001_R2_001.fastq.gz,run5,0,
81_2014,81_2014,81,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2014,81,KI14FSYM081_S86_L001_R1_001.fastq,KI14FSYM081_S86_L001_R1_001.fastq,KI14FSYM081_S86_L001_R2_001.fastq.gz,run5,25843,
176_2015b,241_2014,241,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,8,leeward,1212.82819,Medium,Porites lobata,2015b,176,KI14FSYM241_S171_L001_R1_001.fastq,KI14FSYM241_S171_L001_R1_001.fastq,KI14FSYM241_S171_L001_R2_001.fastq.gz,run5,38040,
140_2016a,962_2016a,962,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2016a,140,140-16A_S360_L001_R1_001.fastq,140-16A_S360_L001_R1_001.fastq,140-16A_S360_L001_R2_001.fastq.gz,Bleaching3_run,14531,
141_2016a,963_2016a,963,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2016a,141,141-16A_S368_L001_R1_001.fastq,141-16A_S368_L001_R1_001.fastq,141-16A_S368_L001_R2_001.fastq.gz,Bleaching3_run,13856,
142_2016a,964_2016a,964,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2016a,142,142-16A_S376_L001_R1_001.fastq,142-16A_S376_L001_R1_001.fastq,142-16A_S376_L001_R2_001.fastq.gz,Bleaching3_run,13457,
145_2016a,967_2016a,967,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2016a,145,145-16A_S384_L001_R1_001.fastq,145-16A_S384_L001_R1_001.fastq,145-16A_S384_L001_R2_001.fastq.gz,Bleaching3_run,6603,
244_2017,964_2017,964,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,244,244_S244_L001_run4_R1_001.fastq,244_S244_L001_run4_R1_001.fastq,244_S244_L001_run4_R2_001.fastq.gz,run4,1334,
245_2017,962_2017,962,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,245,245_S245_L001_run4_R1_001.fastq,245_S245_L001_run4_R1_001.fastq,245_S245_L001_run4_R2_001.fastq.gz,run4,2682,
246_2017,963_2017,963,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,246,246_S246_L001_run4_R1_001.fastq,246_S246_L001_run4_R1_001.fastq,246_S246_L001_run4_R2_001.fastq.gz,run4,3224,
247_2017,967_2017,967,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,247,247_S247_L001_run4_R1_001.fastq,247_S247_L001_run4_R1_001.fastq,247_S247_L001_run4_R2_001.fastq.gz,run4,898,
248_2017,969_2017,969,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,248,248_S248_L001_run4_R1_001.fastq,248_S248_L001_run4_R1_001.fastq,248_S248_L001_run4_R2_001.fastq.gz,run4,3030,
249_2017,1204_2017,1204,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,249,249_S249_L001_run4_R1_001.fastq,249_S249_L001_run4_R1_001.fastq,249_S249_L001_run4_R2_001.fastq.gz,run4,2227,
250_2017,1205_2017,1205,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,250,250_S250_L001_run4_R1_001.fastq,250_S250_L001_run4_R1_001.fastq,250_S250_L001_run4_R2_001.fastq.gz,run4,1454,
251_2017,1206_2017,1206,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,251,251_S251_L001_run4_R1_001.fastq,251_S251_L001_run4_R1_001.fastq,251_S251_L001_run4_R2_001.fastq.gz,run4,601,
252_2017,1207_2017,1207,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,9,leeward,808.5521265,Low,Porites lobata,2017,252,252_S252_L001_run4_R1_001.fastq,252_S252_L001_run4_R1_001.fastq,252_S252_L001_run4_R2_001.fastq.gz,run4,1470,
286_2014,286_2014,286,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,14,leeward,1159.55,Medium,Porites lobata,2014,286,KI14FSYM286_S151_L001_R1_001.fastq,KI14FSYM286_S151_L001_R1_001.fastq,KI14FSYM286_S151_L001_R2_001.fastq.gz,run5,15196,
294_2014,294_2014,294,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,14,leeward,1159.55,Medium,Porites lobata,2014,294,KI14FSYM294_S109_L001_R1_001.fastq,KI14FSYM294_S109_L001_R1_001.fastq,KI14FSYM294_S109_L001_R2_001.fastq.gz,run5,18018,
300_2014,300_2014,300,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,14,leeward,1159.55,Medium,Porites lobata,2014,300,KI14FSYM300_S130_L001_R1_001.fastq,KI14FSYM300_S130_L001_R1_001.fastq,KI14FSYM300_S130_L001_R2_001.fastq.gz,run5,11614,
304_2014,304_2014,304,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,14,leeward,1159.55,Medium,Porites lobata,2014,304,KI14FSYM304_S152_L001_R1_001.fastq,KI14FSYM304_S152_L001_R1_001.fastq,KI14FSYM304_S152_L001_R2_001.fastq.gz,run5,19790,
307_2014,307_2014,307,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,14,leeward,1159.55,Medium,Porites lobata,2014,307,KI14FSYM307_S167_L001_R1_001.fastq,KI14FSYM307_S167_L001_R1_001.fastq,KI14FSYM307_S167_L001_R2_001.fastq.gz,run5,13012,
502_2014,502_2014,502,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,14,leeward,1159.55,Medium,Porites lobata,2014,502,KI14FSYM502_S313_L001_R1_001.fastq,KI14FSYM502_S313_L001_R1_001.fastq,KI14FSYM502_S313_L001_R2_001.fastq.gz,run5,20378,
507_2014,507_2014,507,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,14,leeward,1159.55,Medium,Porites lobata,2014,507,KI14FSYM507_S341_L001_R1_001.fastq,KI14FSYM507_S341_L001_R1_001.fastq,KI14FSYM507_S341_L001_R2_001.fastq.gz,run5,14429,
