"","Unique_ID","sample_name","coral_tag","host_phylum","host_class","host_order","host_family","host_genus","host_species","Site","windward_leeward","Disturbance","Disturbance_cat","Species","expedition","tube_number","fastq_file_name","notes","fastq_fwd_file_name","fastq_rev_file_name","Sequencing_run","Sequence_count","X","ASV2","ASV4","ASV6","ASV7","ASV9","ASV10","ASV14","ASV15","ASV16","ASV17","ASV19","ASV22","ASV25","ASV26","ASV27","ASV28","ASV32","ASV39","ASV41","ASV42","ASV44","ASV45","ASV46","ASV49","ASV56","ASV59","ASV60","ASV67","ASV69","ASV70","ASV76","ASV77","ASV79","ASV80","ASV81","ASV82","ASV89","ASV90","ASV91","ASV93","ASV94","ASV97","ASV106","ASV110","ASV115","ASV116","ASV126","ASV127","ASV132","ASV138","ASV140","ASV141","ASV142","ASV143","ASV145","ASV153","ASV156","ASV165","ASV166","ASV174","ASV196","ASV205","ASV206","ASV216","ASV218","ASV224","ASV225","ASV242","ASV253","ASV260","ASV263","ASV271","ASV272","ASV275","ASV305","ASV308","ASV312","ASV318","ASV322","ASV324","ASV332","ASV346","ASV361","ASV371","ASV384","ASV385","ASV414","ASV416","ASV417","ASV422","ASV438","ASV439","ASV448","ASV450","ASV462","ASV465","ASV471","ASV481","ASV495","ASV501","ASV515","ASV516","ASV517","ASV533","ASV549","ASV552","ASV556","ASV557","ASV580","ASV582","ASV601","ASV634","ASV655","ASV672","ASV680","ASV689","ASV693","ASV712","ASV713","ASV721","ASV728","ASV741","ASV748","ASV756","ASV778","ASV796","ASV806","ASV827","ASV830","ASV860","ASV875","ASV884","ASV899","ASV948","ASV949","ASV965","ASV969","ASV986","ASV1033","ASV1051","ASV1107","ASV1145","ASV1157","ASV1162","ASV1166","ASV1187","ASV1207","ASV1226","ASV1243","ASV1254","ASV1272","ASV1294","ASV1304","ASV1362","ASV1396","ASV1442","ASV1462","ASV1473","ASV1486","ASV1503","ASV1518","ASV1533","ASV1537","ASV1567","ASV1592","ASV1596","ASV1623","ASV1628","ASV1669","ASV1674","ASV1695","ASV1712","ASV1715","ASV1732","ASV1752","ASV1757","ASV1760","ASV1780","ASV1810","ASV1916","ASV1918","ASV1923","ASV1952","ASV1971","ASV1975","ASV2000","ASV2012","ASV2030","ASV2079","ASV2085","ASV2095","ASV2340","ASV2349","ASV2369","ASV2444","ASV2484","ASV2557","ASV2567","ASV2720","ASV2739","ASV2743","ASV2783","ASV2974","ASV3149","ASV3227","ASV3319","ASV3336"
"c-211_S211_L001","254_2016a","1047_2016a_1","1047","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016a","254","c-211_S211_L001_R1_001.fastq",NA,"c-211_S211_L001_R1_001.fastq","c-211_S211_L001_R2_001.fastq.gz","run3",19284,"",0,708,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-212_S212_L001","255_2016a","1047_2016a","1047","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016a","255","c-212_S212_L001_R1_001.fastq","This is a half and half colony","c-212_S212_L001_R1_001.fastq","c-212_S212_L001_R2_001.fastq.gz","run3",0,"",0,24862,0,0,0,19520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-213_S213_L001","257_2016a","1048_2016a_1","1048","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016a","257","c-213_S213_L001_R1_001.fastq","This is a half and half colony","c-213_S213_L001_R1_001.fastq","c-213_S213_L001_R2_001.fastq.gz","run3",752,"",0,0,0,0,8760,0,0,0,0,0,0,8688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-214_S214_L001","258_2016a","1048_2016a","1048","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016a","258","c-214_S214_L001_R1_001.fastq",NA,"c-214_S214_L001_R1_001.fastq","c-214_S214_L001_R2_001.fastq.gz","run3",965,"",0,0,0,0,9590,0,0,0,0,0,0,6759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-219_S219_L001","5_2016b","924_2016b","924b","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","35","leeward",1212.82819,"Medium","Porites lobata","2016b","5","c-219_S219_L001_R1_001.fastq",NA,"c-219_S219_L001_R1_001.fastq","c-219_S219_L001_R2_001.fastq.gz","run3",13796,"",0,1025,0,0,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-221_S221_L001","7_2016b","1_2016b","1_1425","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","35","leeward",1212.82819,"Medium","Porites lobata","2016b","7","c-221_S221_L001_R1_001.fastq",NA,"c-221_S221_L001_R1_001.fastq","c-221_S221_L001_R2_001.fastq.gz","run3",4219,"",0,0,0,0,0,0,4359,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-223_S223_L001","9_2016b","5_2016b","1422","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","35","leeward",1212.82819,"Medium","Porites lobata","2016b","9","c-223_S223_L001_R1_001.fastq",NA,"c-223_S223_L001_R1_001.fastq","c-223_S223_L001_R2_001.fastq.gz","run3",4765,"",8643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-224_S224_L001","10_2016b","8b_934_2016b","8b_934","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","35","leeward",1212.82819,"Medium","Porites lobata","2016b","10","c-224_S224_L001_R1_001.fastq",NA,"c-224_S224_L001_R1_001.fastq","c-224_S224_L001_R2_001.fastq.gz","run3",4691,"",6891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-230_S230_L001","20_2016b","746_1058_2016b","746_1058","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","32","leeward",4860.745702,"Very High","Porites lobata","2016b","20","c-230_S230_L001_R1_001.fastq",NA,"c-230_S230_L001_R1_001.fastq","c-230_S230_L001_R2_001.fastq.gz","run3",3039,"",0,4382,0,0,0,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-243_S243_L001","33_2016b","790_2016b","790b","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","33","c-243_S243_L001_R1_001.fastq",NA,"c-243_S243_L001_R1_001.fastq","c-243_S243_L001_R2_001.fastq.gz","run3",1094,"",0,0,0,0,0,0,0,0,0,0,0,7139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-245_S245_L001","35_2016b","818_2016b","818_1350","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","35","c-245_S245_L001_R1_001.fastq",NA,"c-245_S245_L001_R1_001.fastq","c-245_S245_L001_R2_001.fastq.gz","run3",695,"",0,0,0,0,0,0,0,0,0,0,0,0,0,4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-250_S250_L001","40_2016b","839_2016b","834_947_1437","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","40","c-250_S250_L001_R1_001.fastq",NA,"c-250_S250_L001_R1_001.fastq","c-250_S250_L001_R2_001.fastq.gz","run3",6458,"",0,2392,0,0,0,6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-251_S251_L001","41_2016b","807_2016b","839","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","41","c-251_S251_L001_R1_001.fastq",NA,"c-251_S251_L001_R1_001.fastq","c-251_S251_L001_R2_001.fastq.gz","run3",2919,"",0,0,0,4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-256_S256_L001","49_2016b","938_2016b","938","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","27","leeward",7275.908365,"Very High","Porites lobata","2016b","49","c-256_S256_L001_R1_001.fastq",NA,"c-256_S256_L001_R1_001.fastq","c-256_S256_L001_R2_001.fastq.gz","run3",17389,"",0,0,0,22869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-259_S259_L001","59_2016b","1046_2016b","1046b","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","59","c-259_S259_L001_R1_001.fastq",NA,"c-259_S259_L001_R1_001.fastq","c-259_S259_L001_R2_001.fastq.gz","run3",8980,"",5542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-260_S260_L001","60_2016b","1048_2016b","1048","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","60","c-260_S260_L001_R1_001.fastq",NA,"c-260_S260_L001_R1_001.fastq","c-260_S260_L001_R2_001.fastq.gz","run3",2866,"",0,0,0,0,11905,0,0,0,0,0,0,6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-261_S261_L001","61_2016b","1047_2016b","1047","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","61","c-261_S261_L001_R1_001.fastq",NA,"c-261_S261_L001_R1_001.fastq","c-261_S261_L001_R2_001.fastq.gz","run3",17041,"",0,1532,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-262_S262_L001","62_2016b","1045_2016b","1045","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","62","c-262_S262_L001_R1_001.fastq",NA,"c-262_S262_L001_R1_001.fastq","c-262_S262_L001_R2_001.fastq.gz","run3",983,"",0,21312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-263_S263_L001","63_2016b","1044_2016b","1044","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","63","c-263_S263_L001_R1_001.fastq",NA,"c-263_S263_L001_R1_001.fastq","c-263_S263_L001_R2_001.fastq.gz","run3",6798,"",0,7208,0,0,0,6278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-264_S264_L001","64_2016b","1043_2016b","1043","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","64","c-264_S264_L001_R1_001.fastq",NA,"c-264_S264_L001_R1_001.fastq","c-264_S264_L001_R2_001.fastq.gz","run3",2937,"",0,0,0,0,0,6126,0,11301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-265_S265_L001","65_2016b","1042_2016b","1042","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","65","c-265_S265_L001_R1_001.fastq","This is a half and half colony","c-265_S265_L001_R1_001.fastq","c-265_S265_L001_R2_001.fastq.gz","run3",6966,"",92,0,0,0,0,0,0,0,0,0,6766,0,0,0,0,5199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-266_S266_L001","66_2016b","1041_2016b","1041","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2016b","66","c-266_S266_L001_R1_001.fastq",NA,"c-266_S266_L001_R1_001.fastq","c-266_S266_L001_R2_001.fastq.gz","run3",7982,"",0,0,0,0,0,0,0,0,0,0,0,0,0,8258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
